Permeability,Porosity,Salinity,Sgr,Depth,Thickness,InjectionRate,Time,RTI,STI
60,0.18,85000,0.16,2200,192,17033860,350,0.1739,0.2706
60,0.18,85000,0.16,2200,192,17033860,400,0.1712,0.2959
60,0.18,85000,0.16,2200,192,17033860,450,0.1687,0.3198
60,0.18,85000,0.16,2200,192,17033860,500,0.1664,0.3422
42.5,0.16,115000,0.18,1600,160,22711780,10,0.2496,0.0643
42.5,0.16,115000,0.18,1600,160,22711780,20,0.2114,0.0643
42.5,0.16,115000,0.18,1600,160,22711780,30,0.1869,0.236
42.5,0.16,115000,0.18,1600,160,22711780,40,0.1815,0.2494
42.5,0.16,115000,0.18,1600,160,22711780,50,0.1767,0.2619
42.5,0.16,115000,0.18,1600,160,22711780,60,0.1723,0.2735
42.5,0.16,115000,0.18,1600,160,22711780,70,0.1686,0.2836
42.5,0.16,115000,0.18,1600,160,22711780,80,0.1656,0.2923
42.5,0.16,115000,0.18,1600,160,22711780,90,0.1632,0.3002
42.5,0.16,115000,0.18,1600,160,22711780,100,0.1613,0.3073
42.5,0.16,115000,0.18,1600,160,22711780,150,0.1551,0.3371
42.5,0.16,115000,0.18,1600,160,22711780,200,0.1516,0.3616
42.5,0.16,115000,0.18,1600,160,22711780,250,0.1487,0.3833
42.5,0.16,115000,0.18,1600,160,22711780,300,0.1463,0.4031
42.5,0.16,115000,0.18,1600,160,22711780,350,0.1444,0.4212
42.5,0.16,115000,0.18,1600,160,22711780,400,0.1427,0.4381
42.5,0.16,115000,0.18,1600,160,22711780,450,0.1412,0.4538
42.5,0.16,115000,0.18,1600,160,22711780,500,0.1398,0.4687
37.5,0.17,75000,0.17,2300,144,23658100,10,0.2404,0.0718
37.5,0.17,75000,0.17,2300,144,23658100,20,0.2017,0.0718
37.5,0.17,75000,0.17,2300,144,23658100,30,0.1762,0.2631
37.5,0.17,75000,0.17,2300,144,23658100,40,0.171,0.2746
37.5,0.17,75000,0.17,2300,144,23658100,50,0.1665,0.2846
37.5,0.17,75000,0.17,2300,144,23658100,60,0.1626,0.2941
37.5,0.17,75000,0.17,2300,144,23658100,70,0.159,0.3028
37.5,0.17,75000,0.17,2300,144,23658100,80,0.156,0.3103
37.5,0.17,75000,0.17,2300,144,23658100,90,0.1535,0.3171
37.5,0.17,75000,0.17,2300,144,23658100,100,0.1513,0.3231
37.5,0.17,75000,0.17,2300,144,23658100,150,0.1444,0.3481
37.5,0.17,75000,0.17,2300,144,23658100,200,0.1401,0.3683
37.5,0.17,75000,0.17,2300,144,23658100,250,0.1369,0.3863
37.5,0.17,75000,0.17,2300,144,23658100,300,0.1343,0.4025
37.5,0.17,75000,0.17,2300,144,23658100,350,0.1322,0.4175
37.5,0.17,75000,0.17,2300,144,23658100,400,0.1304,0.4317
37.5,0.17,75000,0.17,2300,144,23658100,450,0.1287,0.4451
37.5,0.17,75000,0.17,2300,144,23658100,500,0.1272,0.4578
60,0.16,95000,0.16,2300,176,15141220,10,0.257,0.0776
60,0.16,95000,0.16,2300,176,15141220,20,0.2478,0.0776
60,0.16,95000,0.16,2300,176,15141220,30,0.2355,0.0913
60,0.16,95000,0.16,2300,176,15141220,40,0.2254,0.0999
60,0.16,95000,0.16,2300,176,15141220,50,0.2157,0.1094
60,0.16,95000,0.16,2300,176,15141220,60,0.2075,0.1185
60,0.16,95000,0.16,2300,176,15141220,70,0.2015,0.127
60,0.16,95000,0.16,2300,176,15141220,80,0.1967,0.1349
60,0.16,95000,0.16,2300,176,15141220,90,0.193,0.1426
60,0.16,95000,0.16,2300,176,15141220,100,0.1902,0.15
60,0.16,95000,0.16,2300,176,15141220,150,0.1812,0.1848
60,0.16,95000,0.16,2300,176,15141220,200,0.1758,0.2176
60,0.16,95000,0.16,2300,176,15141220,250,0.1721,0.2486
60,0.16,95000,0.16,2300,176,15141220,300,0.169,0.2781
60,0.16,95000,0.16,2300,176,15141220,350,0.1662,0.3058
60,0.16,95000,0.16,2300,176,15141220,400,0.1636,0.3316
60,0.16,95000,0.16,2300,176,15141220,450,0.1613,0.3556
60,0.16,95000,0.16,2300,176,15141220,500,0.1591,0.3782
40,0.19,75000,0.19,1500,136,21765460,10,0.2426,0.0735
40,0.19,75000,0.19,1500,136,21765460,20,0.2181,0.0735
40,0.19,75000,0.19,1500,136,21765460,30,0.1952,0.2037
40,0.19,75000,0.19,1500,136,21765460,40,0.1907,0.2145
40,0.19,75000,0.19,1500,136,21765460,50,0.187,0.2234
40,0.19,75000,0.19,1500,136,21765460,60,0.1835,0.232
40,0.19,75000,0.19,1500,136,21765460,70,0.1805,0.24
40,0.19,75000,0.19,1500,136,21765460,80,0.178,0.2469
40,0.19,75000,0.19,1500,136,21765460,90,0.1758,0.253
40,0.19,75000,0.19,1500,136,21765460,100,0.1741,0.2586
40,0.19,75000,0.19,1500,136,21765460,150,0.1687,0.2816
40,0.19,75000,0.19,1500,136,21765460,200,0.1658,0.3008
40,0.19,75000,0.19,1500,136,21765460,250,0.1637,0.318
40,0.19,75000,0.19,1500,136,21765460,300,0.1619,0.3339
40,0.19,75000,0.19,1500,136,21765460,350,0.1603,0.3487
40,0.19,75000,0.19,1500,136,21765460,400,0.1589,0.3629
40,0.19,75000,0.19,1500,136,21765460,450,0.1575,0.3764
40,0.19,75000,0.19,1500,136,21765460,500,0.1563,0.3892
42.5,0.19,95000,0.24,2300,160,23658100,10,0.2467,0.0699
42.5,0.19,95000,0.24,2300,160,23658100,20,0.229,0.0699
42.5,0.19,95000,0.24,2300,160,23658100,30,0.2075,0.1743
42.5,0.19,95000,0.24,2300,160,23658100,40,0.2064,0.1852
42.5,0.19,95000,0.24,2300,160,23658100,50,0.2063,0.1946
42.5,0.19,95000,0.24,2300,160,23658100,60,0.2063,0.204
42.5,0.19,95000,0.24,2300,160,23658100,70,0.2062,0.2127
42.5,0.19,95000,0.24,2300,160,23658100,80,0.2062,0.2207
42.5,0.19,95000,0.24,2300,160,23658100,90,0.2063,0.2278
42.5,0.19,95000,0.24,2300,160,23658100,100,0.2064,0.2343
42.5,0.19,95000,0.24,2300,160,23658100,150,0.2072,0.2613
42.5,0.19,95000,0.24,2300,160,23658100,200,0.2078,0.2837
42.5,0.19,95000,0.24,2300,160,23658100,250,0.2081,0.3036
42.5,0.19,95000,0.24,2300,160,23658100,300,0.2081,0.3221
42.5,0.19,95000,0.24,2300,160,23658100,350,0.208,0.3394
42.5,0.19,95000,0.24,2300,160,23658100,400,0.2077,0.3555
42.5,0.19,95000,0.24,2300,160,23658100,450,0.2075,0.3708
42.5,0.19,95000,0.24,2300,160,23658100,500,0.2073,0.3852
40,0.19,75000,0.18,1700,184,20819140,10,0.2481,0.078
40,0.19,75000,0.18,1700,184,20819140,20,0.2438,0.078
40,0.19,75000,0.18,1700,184,20819140,30,0.2365,0.0959
40,0.19,75000,0.18,1700,184,20819140,40,0.2321,0.1015
40,0.19,75000,0.18,1700,184,20819140,50,0.2282,0.1066
40,0.19,75000,0.18,1700,184,20819140,60,0.2244,0.1124
40,0.19,75000,0.18,1700,184,20819140,70,0.2206,0.1186
40,0.19,75000,0.18,1700,184,20819140,80,0.2169,0.1248
40,0.19,75000,0.18,1700,184,20819140,90,0.2135,0.1308
40,0.19,75000,0.18,1700,184,20819140,100,0.2106,0.1365
40,0.19,75000,0.18,1700,184,20819140,150,0.2011,0.1615
40,0.19,75000,0.18,1700,184,20819140,200,0.1959,0.1833
40,0.19,75000,0.18,1700,184,20819140,250,0.1925,0.2037
40,0.19,75000,0.18,1700,184,20819140,300,0.1897,0.2231
40,0.19,75000,0.18,1700,184,20819140,350,0.1875,0.2416
40,0.19,75000,0.18,1700,184,20819140,400,0.1856,0.2595
40,0.19,75000,0.18,1700,184,20819140,450,0.184,0.2768
40,0.19,75000,0.18,1700,184,20819140,500,0.1825,0.2936
50,0.25,125000,0.17,2100,128,15141220,10,0.2602,0.069
50,0.25,125000,0.17,2100,128,15141220,20,0.2544,0.069
50,0.25,125000,0.17,2100,128,15141220,30,0.2521,0.0705
50,0.25,125000,0.17,2100,128,15141220,40,0.2462,0.0729
50,0.25,125000,0.17,2100,128,15141220,50,0.2401,0.0752
50,0.25,125000,0.17,2100,128,15141220,60,0.2341,0.0777
50,0.25,125000,0.17,2100,128,15141220,70,0.2284,0.0802
50,0.25,125000,0.17,2100,128,15141220,80,0.2236,0.0827
50,0.25,125000,0.17,2100,128,15141220,90,0.2198,0.0852
50,0.25,125000,0.17,2100,128,15141220,100,0.2167,0.0875
50,0.25,125000,0.17,2100,128,15141220,150,0.2071,0.099
50,0.25,125000,0.17,2100,128,15141220,200,0.2019,0.1107
50,0.25,125000,0.17,2100,128,15141220,250,0.1993,0.1225
50,0.25,125000,0.17,2100,128,15141220,300,0.1978,0.1343
50,0.25,125000,0.17,2100,128,15141220,350,0.1966,0.1462
50,0.25,125000,0.17,2100,128,15141220,400,0.1956,0.1581
50,0.25,125000,0.17,2100,128,15141220,450,0.1946,0.1701
50,0.25,125000,0.17,2100,128,15141220,500,0.1933,0.1822
62.5,0.17,85000,0.23,1500,200,15141220,10,0.2575,0.0828
62.5,0.17,85000,0.23,1500,200,15141220,20,0.2503,0.0828
62.5,0.17,85000,0.23,1500,200,15141220,30,0.2505,0.0816
62.5,0.17,85000,0.23,1500,200,15141220,40,0.2506,0.085
62.5,0.17,85000,0.23,1500,200,15141220,50,0.2504,0.0896
62.5,0.17,85000,0.23,1500,200,15141220,60,0.25,0.0951
62.5,0.17,85000,0.23,1500,200,15141220,70,0.2497,0.1009
62.5,0.17,85000,0.23,1500,200,15141220,80,0.2495,0.1069
62.5,0.17,85000,0.23,1500,200,15141220,90,0.2496,0.113
62.5,0.17,85000,0.23,1500,200,15141220,100,0.2495,0.1191
62.5,0.17,85000,0.23,1500,200,15141220,150,0.2503,0.1503
62.5,0.17,85000,0.23,1500,200,15141220,200,0.2508,0.1819
62.5,0.17,85000,0.23,1500,200,15141220,250,0.2509,0.2133
62.5,0.17,85000,0.23,1500,200,15141220,300,0.2508,0.2435
62.5,0.17,85000,0.23,1500,200,15141220,350,0.2505,0.2724
62.5,0.17,85000,0.23,1500,200,15141220,400,0.2501,0.2997
62.5,0.17,85000,0.23,1500,200,15141220,450,0.2496,0.3253
62.5,0.17,85000,0.23,1500,200,15141220,500,0.2491,0.3492
57.5,0.23,100000,0.18,1900,120,21765460,10,0.2486,0.0692
57.5,0.23,100000,0.18,1900,120,21765460,20,0.2241,0.0692
57.5,0.23,100000,0.18,1900,120,21765460,30,0.1998,0.1875
57.5,0.23,100000,0.18,1900,120,21765460,40,0.1932,0.1989
57.5,0.23,100000,0.18,1900,120,21765460,50,0.1874,0.2088
57.5,0.23,100000,0.18,1900,120,21765460,60,0.1823,0.2175
57.5,0.23,100000,0.18,1900,120,21765460,70,0.1784,0.2248
57.5,0.23,100000,0.18,1900,120,21765460,80,0.1753,0.2311
57.5,0.23,100000,0.18,1900,120,21765460,90,0.1729,0.2368
57.5,0.23,100000,0.18,1900,120,21765460,100,0.1709,0.2421
57.5,0.23,100000,0.18,1900,120,21765460,150,0.1658,0.2648
57.5,0.23,100000,0.18,1900,120,21765460,200,0.1632,0.2845
57.5,0.23,100000,0.18,1900,120,21765460,250,0.1613,0.3023
57.5,0.23,100000,0.18,1900,120,21765460,300,0.1595,0.319
57.5,0.23,100000,0.18,1900,120,21765460,350,0.158,0.3349
57.5,0.23,100000,0.18,1900,120,21765460,400,0.1566,0.3499
57.5,0.23,100000,0.18,1900,120,21765460,450,0.1553,0.3641
57.5,0.23,100000,0.18,1900,120,21765460,500,0.1541,0.3777
55,0.16,85000,0.2,2000,184,19872820,10,0.2514,0.0762
55,0.16,85000,0.2,2000,184,19872820,20,0.2357,0.0762
55,0.16,85000,0.2,2000,184,19872820,30,0.2207,0.1346
55,0.16,85000,0.2,2000,184,19872820,40,0.2157,0.1476
55,0.16,85000,0.2,2000,184,19872820,50,0.2112,0.1609
55,0.16,85000,0.2,2000,184,19872820,60,0.2075,0.1734
55,0.16,85000,0.2,2000,184,19872820,70,0.2043,0.1844
55,0.16,85000,0.2,2000,184,19872820,80,0.2022,0.1943
55,0.16,85000,0.2,2000,184,19872820,90,0.2003,0.2034
55,0.16,85000,0.2,2000,184,19872820,100,0.1989,0.2119
55,0.16,85000,0.2,2000,184,19872820,150,0.1946,0.2494
55,0.16,85000,0.2,2000,184,19872820,200,0.1914,0.2823
55,0.16,85000,0.2,2000,184,19872820,250,0.1891,0.312
55,0.16,85000,0.2,2000,184,19872820,300,0.1872,0.3393
55,0.16,85000,0.2,2000,184,19872820,350,0.1855,0.3649
55,0.16,85000,0.2,2000,184,19872820,400,0.1838,0.3885
55,0.16,85000,0.2,2000,184,19872820,450,0.1823,0.4105
55,0.16,85000,0.2,2000,184,19872820,500,0.1808,0.4308
47.5,0.21,85000,0.23,1700,184,16087540,10,0.2541,0.0818
47.5,0.21,85000,0.23,1700,184,16087540,20,0.2498,0.0818
47.5,0.21,85000,0.23,1700,184,16087540,30,0.2515,0.0811
47.5,0.21,85000,0.23,1700,184,16087540,40,0.2522,0.0823
47.5,0.21,85000,0.23,1700,184,16087540,50,0.253,0.0835
47.5,0.21,85000,0.23,1700,184,16087540,60,0.2532,0.0848
47.5,0.21,85000,0.23,1700,184,16087540,70,0.2533,0.0865
47.5,0.21,85000,0.23,1700,184,16087540,80,0.2532,0.0885
47.5,0.21,85000,0.23,1700,184,16087540,90,0.2531,0.0907
47.5,0.21,85000,0.23,1700,184,16087540,100,0.2531,0.0929
47.5,0.21,85000,0.23,1700,184,16087540,150,0.2534,0.1061
47.5,0.21,85000,0.23,1700,184,16087540,200,0.2544,0.1209
47.5,0.21,85000,0.23,1700,184,16087540,250,0.2551,0.1367
47.5,0.21,85000,0.23,1700,184,16087540,300,0.2554,0.1531
47.5,0.21,85000,0.23,1700,184,16087540,350,0.2558,0.1698
47.5,0.21,85000,0.23,1700,184,16087540,400,0.2562,0.1867
47.5,0.21,85000,0.23,1700,184,16087540,450,0.2563,0.2034
47.5,0.21,85000,0.23,1700,184,16087540,500,0.2563,0.2201
52.5,0.18,120000,0.2,2200,160,15141220,10,0.2594,0.0703
52.5,0.18,120000,0.2,2200,160,15141220,20,0.253,0.0703
52.5,0.18,120000,0.2,2200,160,15141220,30,0.2456,0.0814
52.5,0.18,120000,0.2,2200,160,15141220,40,0.2408,0.0874
52.5,0.18,120000,0.2,2200,160,15141220,50,0.2365,0.094
52.5,0.18,120000,0.2,2200,160,15141220,60,0.2322,0.1007
52.5,0.18,120000,0.2,2200,160,15141220,70,0.2288,0.107
52.5,0.18,120000,0.2,2200,160,15141220,80,0.2261,0.1129
52.5,0.18,120000,0.2,2200,160,15141220,90,0.2241,0.1185
52.5,0.18,120000,0.2,2200,160,15141220,100,0.2226,0.1239
52.5,0.18,120000,0.2,2200,160,15141220,150,0.218,0.1493
52.5,0.18,120000,0.2,2200,160,15141220,200,0.2162,0.1733
52.5,0.18,120000,0.2,2200,160,15141220,250,0.2146,0.1965
52.5,0.18,120000,0.2,2200,160,15141220,300,0.2134,0.219
52.5,0.18,120000,0.2,2200,160,15141220,350,0.2124,0.2409
52.5,0.18,120000,0.2,2200,160,15141220,400,0.2113,0.2621
52.5,0.18,120000,0.2,2200,160,15141220,450,0.2102,0.2824
52.5,0.18,120000,0.2,2200,160,15141220,500,0.2091,0.3017
47.5,0.22,90000,0.23,2000,120,18926500,10,0.2484,0.072
47.5,0.22,90000,0.23,2000,120,18926500,20,0.2341,0.072
47.5,0.22,90000,0.23,2000,120,18926500,30,0.216,0.1472
47.5,0.22,90000,0.23,2000,120,18926500,40,0.2137,0.1568
47.5,0.22,90000,0.23,2000,120,18926500,50,0.2126,0.1646
47.5,0.22,90000,0.23,2000,120,18926500,60,0.2115,0.172
47.5,0.22,90000,0.23,2000,120,18926500,70,0.2107,0.1785
47.5,0.22,90000,0.23,2000,120,18926500,80,0.2101,0.1841
47.5,0.22,90000,0.23,2000,120,18926500,90,0.2098,0.1892
47.5,0.22,90000,0.23,2000,120,18926500,100,0.2095,0.1938
47.5,0.22,90000,0.23,2000,120,18926500,150,0.2094,0.2136
47.5,0.22,90000,0.23,2000,120,18926500,200,0.2096,0.2308
47.5,0.22,90000,0.23,2000,120,18926500,250,0.2097,0.2467
47.5,0.22,90000,0.23,2000,120,18926500,300,0.2094,0.2616
47.5,0.22,90000,0.23,2000,120,18926500,350,0.209,0.276
47.5,0.22,90000,0.23,2000,120,18926500,400,0.2086,0.2899
47.5,0.22,90000,0.23,2000,120,18926500,450,0.2082,0.3032
47.5,0.22,90000,0.23,2000,120,18926500,500,0.2077,0.3161
57.5,0.15,110000,0.16,2200,128,16087540,10,0.252,0.0679
57.5,0.15,110000,0.16,2200,128,16087540,20,0.2092,0.0679
57.5,0.15,110000,0.16,2200,128,16087540,30,0.1836,0.2284
57.5,0.15,110000,0.16,2200,128,16087540,40,0.1727,0.245
57.5,0.15,110000,0.16,2200,128,16087540,50,0.1645,0.2583
57.5,0.15,110000,0.16,2200,128,16087540,60,0.1587,0.2689
57.5,0.15,110000,0.16,2200,128,16087540,70,0.1546,0.2781
57.5,0.15,110000,0.16,2200,128,16087540,80,0.1518,0.2863
57.5,0.15,110000,0.16,2200,128,16087540,90,0.1496,0.2939
57.5,0.15,110000,0.16,2200,128,16087540,100,0.1479,0.3011
57.5,0.15,110000,0.16,2200,128,16087540,150,0.142,0.3327
57.5,0.15,110000,0.16,2200,128,16087540,200,0.1381,0.3597
57.5,0.15,110000,0.16,2200,128,16087540,250,0.1351,0.3842
57.5,0.15,110000,0.16,2200,128,16087540,300,0.1325,0.4065
57.5,0.15,110000,0.16,2200,128,16087540,350,0.1302,0.427
57.5,0.15,110000,0.16,2200,128,16087540,400,0.128,0.446
57.5,0.15,110000,0.16,2200,128,16087540,450,0.1259,0.4639
57.5,0.15,110000,0.16,2200,128,16087540,500,0.124,0.4809
42.5,0.24,100000,0.17,2100,168,16087540,10,0.258,0.0765
42.5,0.24,100000,0.17,2100,168,16087540,20,0.2532,0.0765
42.5,0.24,100000,0.17,2100,168,16087540,30,0.2538,0.0764
42.5,0.24,100000,0.17,2100,168,16087540,40,0.2504,0.0777
42.5,0.24,100000,0.17,2100,168,16087540,50,0.2469,0.0786
42.5,0.24,100000,0.17,2100,168,16087540,60,0.2434,0.0794
42.5,0.24,100000,0.17,2100,168,16087540,70,0.2397,0.0803
42.5,0.24,100000,0.17,2100,168,16087540,80,0.2359,0.0813
42.5,0.24,100000,0.17,2100,168,16087540,90,0.2321,0.0825
42.5,0.24,100000,0.17,2100,168,16087540,100,0.2289,0.0836
42.5,0.24,100000,0.17,2100,168,16087540,150,0.2173,0.0908
42.5,0.24,100000,0.17,2100,168,16087540,200,0.2112,0.0994
42.5,0.24,100000,0.17,2100,168,16087540,250,0.2072,0.1092
42.5,0.24,100000,0.17,2100,168,16087540,300,0.2047,0.1197
42.5,0.24,100000,0.17,2100,168,16087540,350,0.2028,0.1307
42.5,0.24,100000,0.17,2100,168,16087540,400,0.2015,0.142
42.5,0.24,100000,0.17,2100,168,16087540,450,0.2004,0.1537
42.5,0.24,100000,0.17,2100,168,16087540,500,0.1995,0.1655
62.5,0.21,125000,0.22,2100,184,21765460,10,0.2603,0.0676
62.5,0.21,125000,0.22,2100,184,21765460,20,0.2534,0.0676
62.5,0.21,125000,0.22,2100,184,21765460,30,0.2458,0.0877
62.5,0.21,125000,0.22,2100,184,21765460,40,0.2431,0.0956
62.5,0.21,125000,0.22,2100,184,21765460,50,0.2408,0.1043
62.5,0.21,125000,0.22,2100,184,21765460,60,0.2387,0.1133
62.5,0.21,125000,0.22,2100,184,21765460,70,0.237,0.1218
62.5,0.21,125000,0.22,2100,184,21765460,80,0.2357,0.1296
62.5,0.21,125000,0.22,2100,184,21765460,90,0.2346,0.1369
62.5,0.21,125000,0.22,2100,184,21765460,100,0.2339,0.1439
62.5,0.21,125000,0.22,2100,184,21765460,150,0.2321,0.1754
62.5,0.21,125000,0.22,2100,184,21765460,200,0.2315,0.204
62.5,0.21,125000,0.22,2100,184,21765460,250,0.231,0.2311
62.5,0.21,125000,0.22,2100,184,21765460,300,0.2302,0.2568
62.5,0.21,125000,0.22,2100,184,21765460,350,0.2295,0.2811
62.5,0.21,125000,0.22,2100,184,21765460,400,0.2288,0.304
62.5,0.21,125000,0.22,2100,184,21765460,450,0.228,0.3255
62.5,0.21,125000,0.22,2100,184,21765460,500,0.2273,0.3459
42.5,0.22,110000,0.23,2000,120,15141220,10,0.253,0.0699
42.5,0.22,110000,0.23,2000,120,15141220,20,0.2485,0.0699
42.5,0.22,110000,0.23,2000,120,15141220,30,0.2428,0.0884
42.5,0.22,110000,0.23,2000,120,15141220,40,0.2399,0.0946
42.5,0.22,110000,0.23,2000,120,15141220,50,0.2385,0.0991
42.5,0.22,110000,0.23,2000,120,15141220,60,0.2373,0.1036
42.5,0.22,110000,0.23,2000,120,15141220,70,0.2364,0.1079
42.5,0.22,110000,0.23,2000,120,15141220,80,0.2358,0.1118
42.5,0.22,110000,0.23,2000,120,15141220,90,0.2354,0.1154
42.5,0.22,110000,0.23,2000,120,15141220,100,0.2351,0.1187
42.5,0.22,110000,0.23,2000,120,15141220,150,0.2349,0.1335
42.5,0.22,110000,0.23,2000,120,15141220,200,0.2353,0.1471
42.5,0.22,110000,0.23,2000,120,15141220,250,0.2358,0.16
42.5,0.22,110000,0.23,2000,120,15141220,300,0.2361,0.1726
42.5,0.22,110000,0.23,2000,120,15141220,350,0.2366,0.185
42.5,0.22,110000,0.23,2000,120,15141220,400,0.2367,0.1972
42.5,0.22,110000,0.23,2000,120,15141220,450,0.2367,0.2091
42.5,0.22,110000,0.23,2000,120,15141220,500,0.2366,0.2208
60,0.19,100000,0.17,2400,192,17980180,10,0.257,0.0769
60,0.19,100000,0.17,2400,192,17980180,20,0.2526,0.0769
60,0.19,100000,0.17,2400,192,17980180,30,0.2476,0.0788
60,0.19,100000,0.17,2400,192,17980180,40,0.2409,0.0833
60,0.19,100000,0.17,2400,192,17980180,50,0.234,0.089
60,0.19,100000,0.17,2400,192,17980180,60,0.2274,0.0955
60,0.19,100000,0.17,2400,192,17980180,70,0.2214,0.1021
60,0.19,100000,0.17,2400,192,17980180,80,0.2167,0.1085
60,0.19,100000,0.17,2400,192,17980180,90,0.2128,0.1149
60,0.19,100000,0.17,2400,192,17980180,100,0.2098,0.1211
60,0.19,100000,0.17,2400,192,17980180,150,0.2002,0.1508
60,0.19,100000,0.17,2400,192,17980180,200,0.195,0.1795
60,0.19,100000,0.17,2400,192,17980180,250,0.1913,0.2074
60,0.19,100000,0.17,2400,192,17980180,300,0.1884,0.2345
60,0.19,100000,0.17,2400,192,17980180,350,0.1859,0.2605
60,0.19,100000,0.17,2400,192,17980180,400,0.1836,0.285
60,0.19,100000,0.17,2400,192,17980180,450,0.1815,0.3082
60,0.19,100000,0.17,2400,192,17980180,500,0.1795,0.3302
57.5,0.18,105000,0.25,1800,120,21765460,10,0.248,0.0656
57.5,0.18,105000,0.25,1800,120,21765460,20,0.1887,0.0656
57.5,0.18,105000,0.25,1800,120,21765460,30,0.1701,0.3001
57.5,0.18,105000,0.25,1800,120,21765460,40,0.1706,0.3144
57.5,0.18,105000,0.25,1800,120,21765460,50,0.1713,0.3263
57.5,0.18,105000,0.25,1800,120,21765460,60,0.1722,0.3357
57.5,0.18,105000,0.25,1800,120,21765460,70,0.173,0.3436
57.5,0.18,105000,0.25,1800,120,21765460,80,0.1737,0.3505
57.5,0.18,105000,0.25,1800,120,21765460,90,0.1743,0.3568
57.5,0.18,105000,0.25,1800,120,21765460,100,0.1749,0.3626
57.5,0.18,105000,0.25,1800,120,21765460,150,0.1765,0.3875
57.5,0.18,105000,0.25,1800,120,21765460,200,0.1771,0.4085
57.5,0.18,105000,0.25,1800,120,21765460,250,0.1772,0.4269
57.5,0.18,105000,0.25,1800,120,21765460,300,0.177,0.444
57.5,0.18,105000,0.25,1800,120,21765460,350,0.1768,0.4597
57.5,0.18,105000,0.25,1800,120,21765460,400,0.1765,0.4742
57.5,0.18,105000,0.25,1800,120,21765460,450,0.1762,0.4878
57.5,0.18,105000,0.25,1800,120,21765460,500,0.1759,0.5006
40,0.24,90000,0.22,2300,192,19872820,10,0.2522,0.0781
40,0.24,90000,0.22,2300,192,19872820,20,0.2484,0.0781
40,0.24,90000,0.22,2300,192,19872820,30,0.2526,0.0781
40,0.24,90000,0.22,2300,192,19872820,40,0.253,0.0791
40,0.24,90000,0.22,2300,192,19872820,50,0.2533,0.0799
40,0.24,90000,0.22,2300,192,19872820,60,0.2531,0.0807
40,0.24,90000,0.22,2300,192,19872820,70,0.2528,0.0817
40,0.24,90000,0.22,2300,192,19872820,80,0.2523,0.0829
40,0.24,90000,0.22,2300,192,19872820,90,0.2518,0.0843
40,0.24,90000,0.22,2300,192,19872820,100,0.2511,0.0859
40,0.24,90000,0.22,2300,192,19872820,150,0.2487,0.0959
40,0.24,90000,0.22,2300,192,19872820,200,0.2475,0.1073
40,0.24,90000,0.22,2300,192,19872820,250,0.2472,0.1194
40,0.24,90000,0.22,2300,192,19872820,300,0.2469,0.1318
40,0.24,90000,0.22,2300,192,19872820,350,0.2467,0.1448
40,0.24,90000,0.22,2300,192,19872820,400,0.2467,0.1579
40,0.24,90000,0.22,2300,192,19872820,450,0.2464,0.1712
40,0.24,90000,0.22,2300,192,19872820,500,0.2464,0.1846
45,0.18,75000,0.18,1900,152,22711780,10,0.2448,0.0745
45,0.18,75000,0.18,1900,152,22711780,20,0.2178,0.0745
45,0.18,75000,0.18,1900,152,22711780,30,0.1958,0.2017
45,0.18,75000,0.18,1900,152,22711780,40,0.1905,0.2133
45,0.18,75000,0.18,1900,152,22711780,50,0.1858,0.2241
45,0.18,75000,0.18,1900,152,22711780,60,0.1814,0.2344
45,0.18,75000,0.18,1900,152,22711780,70,0.1778,0.2437
45,0.18,75000,0.18,1900,152,22711780,80,0.1747,0.2517
45,0.18,75000,0.18,1900,152,22711780,90,0.1722,0.2589
45,0.18,75000,0.18,1900,152,22711780,100,0.1702,0.2654
45,0.18,75000,0.18,1900,152,22711780,150,0.1637,0.2929
45,0.18,75000,0.18,1900,152,22711780,200,0.1598,0.3161
45,0.18,75000,0.18,1900,152,22711780,250,0.1565,0.3367
45,0.18,75000,0.18,1900,152,22711780,300,0.154,0.3559
45,0.18,75000,0.18,1900,152,22711780,350,0.1519,0.3738
45,0.18,75000,0.18,1900,152,22711780,400,0.15,0.3905
